449	378	4
389	1043	2
328	164	3
201	62	1
158	512	5
160	230	2
92	839	3
303	537	3
321	603	4
234	650	5
81	98	5
320	22	5
246	55	4
207	153	5
202	285	1
104	344	3
233	420	4
407	117	3
408	742	5
397	261	1
28	661	3
395	121	3
136	511	5
201	174	3
82	402	3
144	296	4
305	175	4
405	1425	1
89	513	5
394	504	4
450	467	5
256	1201	5
99	742	4
405	789	2
346	959	2
20	144	2
38	546	2
383	9	5
262	390	2
343	402	4
308	614	4
210	88	4
264	175	5
64	70	5
293	53	3
123	132	3
1	100	5
216	361	2
312	607	5
300	100	3
417	32	2
215	431	5
13	346	1
327	422	3
450	777	3
16	479	5
25	629	4
40	744	3
254	258	4
130	623	5
338	512	5
429	424	5
437	173	4
327	96	2
279	715	5
421	200	3
177	467	5
271	468	3
91	511	5
194	476	3
265	299	5
191	271	4
21	258	4
47	246	4
85	448	4
292	127	5
435	217	4
406	440	4
354	1232	4
115	9	5
405	668	5
312	183	5
379	680	4
267	67	3
59	203	4
194	656	3
447	218	4
378	888	4
151	701	4
416	476	5
143	323	5
429	109	3
445	817	1
69	504	4
429	197	4
276	969	2
293	326	2
347	73	2
342	942	2
303	749	2
43	173	5
389	29	2
144	221	3
85	476	4
92	22	3
158	117	3
181	1385	1
320	765	3
125	208	3
380	135	3
321	100	4
347	407	5
357	237	5
313	655	4
114	479	4
387	133	2
327	420	3
230	482	5
42	72	3
301	864	4
181	944	1
144	593	4
406	99	5
437	749	3
420	282	5
85	285	4
90	648	4
267	54	3
342	122	4
263	610	3
49	1061	3
198	33	3
385	181	1
276	768	2
385	285	3
47	321	2
305	402	3
141	320	4
450	1138	4
246	784	3
50	323	1
172	480	3
412	135	4
158	498	4
72	230	1
21	971	2
341	287	4
160	540	4
157	147	5
401	340	1
181	872	2
390	329	2
373	491	4
398	234	4
145	474	2
343	121	2
64	214	3
299	70	3
234	208	4
435	234	4
405	1158	1
336	153	5
382	1133	3
142	355	2
363	218	2
235	211	5
405	393	1
363	81	4
60	602	4
43	468	3
437	86	4
297	1005	3
399	766	4
311	572	3
330	285	5
305	201	3
57	924	3
208	208	4
42	476	4
320	275	2
234	425	4
214	187	4
416	396	4
85	237	3
313	522	4
387	557	3
201	999	3
189	1108	5
50	504	5
303	1293	3
59	560	2
42	216	5
423	258	5
202	600	5
42	1040	3
178	196	4
437	661	2
437	239	4
342	143	5
245	50	4
234	955	3
407	200	4
56	550	4
6	502	4
196	425	4
263	163	5
354	134	4
95	587	5
311	320	4
326	98	5
292	699	4
318	138	4
429	1127	4
140	873	4
134	745	5
311	71	4
342	13	3
231	473	3
326	961	4
376	98	5
346	402	3
78	297	3
311	417	1
221	473	2
356	884	1
385	180	4
26	293	3
373	654	4
417	226	3
293	798	1
417	632	3
13	331	3
435	383	4
130	143	5
374	402	4
132	154	4
332	95	5
1	226	3
70	191	3
151	163	4
345	323	1
348	1111	3
181	287	4
276	406	3
325	180	4
239	946	5
200	56	4
325	521	5
234	424	4
151	353	2
435	1208	3
29	867	4
393	1206	3
416	1397	2
94	17	2
432	408	3
405	1411	1
56	722	3
90	418	4
95	229	3
250	56	4
42	95	5
398	162	5
193	56	1
38	133	2
331	11	2
293	226	1
29	301	4
95	79	4
194	564	2
293	1033	3
102	632	3
405	1169	1
174	762	1
58	1094	5
222	218	5
426	610	4
327	408	3
186	299	5
339	182	5
21	148	1
271	221	3
445	624	1
332	265	4
72	51	4
363	96	5
6	268	4
262	362	4
22	194	5
359	1	4
446	330	3
327	630	5
59	209	5
269	710	4
58	309	4
5	407	1
213	238	5
345	309	5
303	759	3
6	87	4
405	1547	1
103	69	3
263	195	5
118	418	4
279	1238	2
201	71	3
174	216	5
327	219	4
145	195	5
356	331	5
31	79	2
217	388	4
234	1117	4
314	1169	2
85	415	3
308	191	4
130	382	5
256	237	4
417	559	2
126	745	4
301	627	1
425	321	2
81	750	1
445	911	1
151	1104	4
342	1290	1
399	386	3
375	299	4
181	283	2
201	555	2
128	283	3
379	526	5
435	252	2
405	575	1
437	197	5
417	47	3
276	8	4
450	100	4
114	100	5
308	481	3
45	1051	3
193	147	2
235	648	4
293	704	3
388	117	5
10	127	5
260	311	5
198	154	4
5	366	1
449	290	2
183	54	2
268	55	4
262	200	3
293	1008	3
95	1081	1
161	187	3
405	383	3
18	429	4
232	490	4
246	3	2
342	1000	1
181	976	1
1	243	1
429	959	4
106	678	4
161	504	2
374	150	4
280	473	5
102	922	2
181	1323	1
256	470	5
224	954	2
157	1248	5
47	304	4
144	527	5
22	195	4
222	127	5
396	326	4
59	101	5
327	265	2
156	11	2
65	7	1
320	161	4
13	867	5
59	33	3
194	479	3
263	524	4
114	636	2
130	711	3
144	701	3
119	40	4
342	756	2
436	133	3
290	210	5
417	29	2
234	1069	2
217	121	1
439	125	3
404	311	5
94	537	3
62	510	3
44	409	1
178	214	1
62	216	4
13	815	3
223	299	3
417	540	3
181	866	1
270	176	4
425	472	5
221	3	4
59	424	5
109	162	2
82	8	4
224	162	4
150	407	4
178	258	4
109	542	3
291	381	4
291	24	5
222	370	3
10	133	5
269	990	5
108	14	5
378	446	3
405	506	1
90	896	3
89	246	5
159	308	5
450	58	3
429	738	4
315	31	3
100	311	5
393	55	4
197	311	4
314	789	4
387	202	3
85	417	4
13	676	1
290	584	4
244	1200	3
18	915	5
130	44	4
405	464	4
330	22	5
450	142	5
315	194	4
6	316	4
178	593	4
407	490	3
325	285	4
41	209	4
181	306	1
214	344	3
342	134	4
339	258	3
405	759	1
431	742	4
379	2	3
430	652	4
63	126	3
271	70	5
406	40	3
329	287	2
425	172	5
276	691	2
295	1030	4
57	319	4
350	285	5
413	624	4
95	43	2
24	9	5
395	884	3
150	277	2
428	330	4
393	27	4
450	795	4
115	428	4
326	526	5
270	237	1
391	285	4
442	550	2
326	1222	3
161	191	2
19	258	4
64	382	4
15	408	2
326	523	5
249	168	4
13	446	4
445	204	3
445	1581	4
165	91	4
367	449	4
342	766	1
328	635	2
115	50	5
299	275	4
450	216	5
326	197	1
158	186	3
354	647	3
271	874	3
327	13	2
450	779	3
401	100	4
158	239	3
426	211	4
450	162	5
405	1552	1
293	645	4
268	194	4
334	473	3
239	659	5
418	268	5
226	258	5
384	341	3
447	70	3
405	762	3
103	234	3
389	136	4
395	255	3
450	144	5
193	305	4
313	582	2
216	168	4
303	248	2
268	40	3
308	154	4
269	735	5
181	335	1
406	407	4
145	300	4
392	166	5
416	967	2
56	7	5
365	736	3
34	327	5
311	1026	4
21	393	2
18	510	5
389	750	2
82	293	4
363	735	3
293	423	1
122	379	3
407	222	4
145	258	4
206	684	2
151	458	4
87	1175	3
450	459	4
60	414	4
425	83	2
87	696	3
82	288	1
117	25	4
342	504	3
144	744	4
276	558	3
382	137	2
349	1108	3
62	459	2
363	786	4
43	284	4
299	946	3
431	534	4
339	1235	4
367	219	4
268	198	4
183	257	2
425	250	4
198	218	3
299	52	4
243	83	4
192	276	3
64	230	5
278	293	4
291	723	4
387	293	2
445	405	3
13	822	1
379	199	4
425	311	1
163	345	4
297	324	2
186	298	3
425	56	5
363	215	3
6	275	2
85	216	3
15	738	4
429	1286	2
407	238	5
385	29	1
354	197	4
249	83	5
405	1166	1
280	428	4
409	957	2
402	235	3
373	82	1
204	302	3
363	458	3
184	9	5
13	781	3
174	56	5
119	735	4
18	484	4
432	273	3
207	624	3
307	195	3
280	153	5
294	819	3
114	210	3
59	578	4
416	402	5
303	158	3
167	564	3
449	137	5
245	240	1
286	818	1
286	418	1
155	291	3
450	381	3
416	836	4
86	288	3
13	447	3
135	935	3
301	222	4
234	584	3
102	79	2
416	564	4
280	969	3
294	355	2
59	758	4
201	410	3
374	1	4
43	406	3
450	733	4
10	98	4
200	125	5
152	480	5
11	94	3
318	702	4
18	234	3
267	168	4
158	407	3
297	432	3
13	833	1
105	746	3
330	174	5
280	273	5
185	511	4
64	154	4
267	172	5
395	916	4
263	168	5
256	473	4
311	1469	3
60	77	4
345	71	3
128	281	3
286	274	4
344	469	3
184	511	5
7	477	4
151	429	5
42	230	5
429	420	4
123	479	4
422	275	5
305	246	3
451	288	1
21	735	3
109	58	4
92	28	3
6	530	4
1	154	5
352	564	5
138	316	5
393	38	4
7	305	5
214	246	2
230	228	2
450	1259	4
262	111	4
1	214	4
43	624	3
204	1271	2
5	432	4
11	724	3
194	686	2
437	636	1
184	143	3
409	187	3
385	914	4
223	1188	3
181	261	1
322	271	4
419	173	5
224	196	4
44	229	3
291	244	2
95	326	5
378	241	4
70	507	5
271	512	4
221	258	1
299	539	5
417	207	4
379	1197	2
351	748	5
42	407	3
312	4	3
303	355	2
244	300	2
311	745	3
252	7	4
242	304	5
442	14	1
214	268	3
343	953	4
83	468	3
295	432	5
219	564	1
95	241	3
325	47	3
435	4	4
22	408	1
46	901	5
323	1041	5
59	204	5
406	1001	4
224	721	4
106	693	4
200	749	5
376	273	3
380	1	4
74	124	3
74	331	4
452	25	2
313	938	3
339	192	5
382	9	4
234	283	3
222	587	4
387	210	4
313	546	4
229	310	3
113	673	2
305	420	4
442	39	3
90	143	5
234	194	5
256	718	4
94	762	3
144	1275	3
236	195	2
3	264	2
417	11	5
93	474	5
411	168	5
405	1171	1
425	426	4
375	218	3
429	133	3
405	507	2
214	505	4
207	265	3
389	1065	2
271	117	3
215	354	4
18	699	3
344	888	4
433	173	4
450	179	5
27	294	3
437	580	3
327	585	3
314	325	4
119	969	3
231	916	5
450	38	4
429	319	3
95	191	5
258	742	5
279	998	4
338	212	4
406	188	4
177	293	4
235	1110	3
114	96	3
181	246	1
399	1211	2
222	827	2
269	216	1
301	252	3
370	257	5
417	537	2
442	229	3
116	137	2
42	410	1
311	779	3
46	534	3
361	156	4
59	509	4
276	565	4
148	707	3
28	70	4
325	234	3
62	229	3
178	241	5
409	678	4
280	73	3
38	421	3
339	599	5
319	873	4
359	402	3
406	50	5
405	995	1
23	704	4
184	420	4
114	186	3
62	269	2
416	92	3
416	827	3
90	316	5
437	415	3
406	820	3
379	445	4
340	71	5
417	98	5
174	271	5
62	228	3
447	69	4
13	592	3
85	163	3
158	184	3
59	183	5
317	246	3
399	42	2
207	978	3
279	1002	3
442	449	3
115	178	5
236	440	4
90	202	3
347	821	1
305	98	4
449	285	4
141	299	5
97	32	5
407	1019	3
90	872	3
102	441	1
174	1130	2
198	183	5
126	260	1
230	918	3
141	106	5
416	933	3
342	23	5
207	154	2
194	192	5
371	98	5
303	814	3
423	1125	4
389	159	2
332	127	5
38	88	5
297	137	5
409	488	2
328	467	4
122	46	5
201	39	1
387	52	5
60	525	4
10	1	4
254	211	3
381	30	4
217	1219	2
322	587	3
221	458	4
367	258	4
429	704	4
28	433	5
388	308	5
110	742	3
331	939	5
87	118	4
435	670	3
297	681	2
85	215	4
207	1138	4
280	135	4
330	66	5
93	809	4
429	272	4
108	137	5
416	41	3
280	132	4
7	176	3
301	199	4
361	926	3
119	839	4
393	741	4
392	1151	2
407	475	4
308	74	4
375	77	4
452	519	2
58	405	5
394	217	5
13	600	5
379	239	4
318	229	1
62	168	5
410	285	4
291	181	5
330	416	5
254	132	4
387	2	4
429	1415	3
413	260	1
425	753	2
234	919	4
234	668	4
333	313	5
82	199	4
416	51	5
13	585	3
244	145	3
345	840	4
379	83	4
454	490	2
5	214	3
325	522	3
194	1084	3
366	7	2
13	478	3
409	378	2
290	446	1
161	275	5
338	132	2
291	92	4
416	502	5
305	850	5
416	283	4
270	734	5
453	1023	1
130	246	4
451	268	2
167	204	4
389	274	5
311	44	3
168	615	3
253	89	4
16	354	5
264	650	5
10	648	3
454	1054	4
414	100	5
225	22	5
389	71	4
158	148	4
95	285	5
435	624	5
7	415	4
125	282	5
100	291	2
85	976	2
413	300	3
246	232	3
347	472	4
409	929	2
323	243	1
6	520	3
414	264	3
207	859	3
207	970	3
13	474	4
453	418	4
429	144	4
429	496	4
134	15	5
239	207	5
118	134	5
216	9	4
385	788	2
128	757	4
208	364	2
295	115	5
276	574	4
249	249	4
299	59	5
59	726	3
151	189	5
378	402	3
398	1440	5
97	657	5
323	868	3
450	655	5
380	471	4
189	127	4
117	257	5
198	378	3
435	272	5
409	650	3
128	610	3
14	710	5
95	710	3
409	154	5
450	252	3
338	170	5
201	651	4
382	478	5
174	138	1
85	315	3
82	478	5
295	289	4
407	161	2
222	159	3
194	774	2
271	420	4
3	346	3
417	422	4
75	736	1
94	690	4
320	1	3
14	282	4
450	1151	5
314	1156	2
268	794	1
229	338	4
197	259	1
268	38	1
42	77	5
130	41	3
412	173	5
222	280	3
248	402	4
264	179	5
435	754	1
307	214	5
118	217	3
355	305	4
445	123	1
394	555	4
83	35	1
406	934	4
373	1070	4
429	452	3
200	417	5
405	526	1
20	98	3
24	355	3
301	731	2
366	56	5
198	555	3
16	625	4
268	233	3
432	542	3
407	68	4
41	181	4
269	393	4
246	922	2
429	162	4
405	648	1
1	161	4
56	164	4
392	129	4
181	469	1
7	537	2
214	322	5
154	702	4
327	311	4
293	1217	3
45	108	4
178	455	3
303	449	2
119	711	3
361	509	5
298	592	3
70	69	4
151	417	5
292	135	4
416	71	4
451	321	4
393	719	2
450	562	4
197	661	4
181	977	1
378	913	4
185	444	4
130	230	3
374	1033	5
347	951	5
237	185	4
82	240	1
387	69	3
22	168	5
145	925	1
104	707	3
267	293	3
222	261	1
262	915	4
43	215	5
275	448	3
303	152	4
144	160	2
391	238	5
452	1100	2
330	77	4
197	321	3
409	181	4
442	555	2
210	179	3
453	125	3
184	513	4
381	135	5
447	817	3
454	182	3
16	195	5
447	540	4
233	56	5
345	310	3
405	1540	3
301	825	4
451	874	1
5	361	1
325	100	4
345	964	4
454	415	3
328	471	4
234	469	2
450	493	5
407	82	3
374	230	5
158	204	4
286	941	4
243	772	4
305	523	5
38	234	5
393	100	1
82	1155	2
13	512	5
325	503	3
387	83	4
286	420	4
276	797	2
312	960	5
417	1030	3
145	994	1
87	201	2
332	120	4
161	135	2
450	674	1
341	879	5
56	77	3
343	913	4
365	940	1
325	99	5
168	736	5
64	232	2
185	274	4
293	649	5
216	648	4
293	633	3
269	176	2
1	62	3
275	938	3
393	834	4
337	1007	4
253	79	5
198	174	5
450	384	5
234	842	3
174	345	4
96	1145	5
279	612	3
156	48	4
437	1104	4
394	548	3
295	392	4
327	226	3
318	513	3
393	148	4
332	53	3
393	41	4
44	147	4
405	518	1
154	523	4
312	179	5
26	13	3
85	507	4
234	1449	3
436	654	5
125	564	5
429	219	4
389	4	4
453	98	4
271	271	3
234	745	2
238	258	3
371	79	5
303	753	1
263	188	5
416	117	5
354	52	5
22	204	5
198	1085	1
452	152	2
344	251	5
435	160	5
455	135	5
195	55	4
233	511	5
174	593	3
450	900	1
65	426	4
198	497	4
417	624	3
360	268	4
261	1228	3
416	1083	3
347	25	2
196	1109	4
39	299	3
405	1414	1
438	15	4
444	50	5
49	100	4
277	273	4
125	88	5
344	483	4
334	624	4
90	45	3
280	651	3
89	944	2
346	186	3
195	132	5
399	273	3
160	218	4
193	260	1
344	255	4
17	738	3
311	265	5
160	599	4
175	132	3
413	7	3
43	56	5
396	978	4
120	148	3
379	4	5
190	887	3
99	970	3
429	464	4
193	349	1
269	495	4
435	188	4
174	122	1
13	109	4
13	428	1
116	724	4
445	12	2
314	775	3
318	691	5
58	13	3
354	136	5
158	235	1
87	624	4
294	743	3
26	736	3
378	12	5
334	135	4
279	40	4
366	184	4
406	1257	3
255	438	2
450	265	5
232	911	3
246	176	4
361	432	5
412	630	5
449	1000	4
450	1217	4
64	309	2
216	920	3
265	587	5
30	7	4
429	407	4
64	4	3
403	258	4
445	757	2
269	593	1
417	610	3
301	179	3
234	647	4
104	329	3
406	726	4
206	307	2
167	235	3
70	621	3
4	351	5
330	161	4
95	440	3
181	835	1
417	127	4
454	629	2
389	693	5
158	154	4
405	217	1
157	246	5
102	360	2
327	1122	4
379	23	4
276	869	3
200	140	4
454	181	3
308	226	3
79	1008	3
99	403	3
292	190	5
160	1	4
296	648	4
89	809	4
299	175	5
92	1003	4
361	650	4
303	1178	4
416	951	5
227	1008	4
64	52	3
435	550	3
296	89	5
303	229	3
228	271	5
319	331	4
94	161	3
321	14	3
448	1284	1
452	492	4
267	80	4
92	796	2
337	121	5
102	714	2
279	272	2
450	183	4
310	222	3
154	476	4
83	402	5
43	726	4
268	97	4
92	407	3
43	77	3
407	473	2
234	1446	4
164	237	2
330	523	3
373	703	5
271	640	3
130	294	3
193	920	2
160	50	4
439	14	5
307	186	5
432	1038	5
416	330	4
145	733	2
429	1215	2
75	408	5
405	88	3
445	1236	1
363	91	4
436	430	5
393	825	1
173	872	5
382	635	3
336	1089	3
416	64	5
26	999	3
380	480	4
436	1197	3
303	803	2
246	737	1
73	514	5
389	1508	2
48	71	3
334	317	3
406	164	5
267	228	5
18	523	4
314	733	5
385	934	2
246	265	4
130	1263	2
330	95	5
5	209	5
297	70	5
87	120	2
178	887	3
332	678	5
321	724	3
437	448	5
320	62	4
447	148	4
401	70	4
251	287	4
110	1179	4
314	406	4
94	1138	4
436	499	4
347	241	3
452	134	3
396	1	4
130	202	5
423	268	3
276	577	4
222	222	4
280	287	5
244	562	4
295	368	4
423	15	4
168	259	2
205	326	3
183	293	3
167	941	1
452	730	3
193	325	1
349	287	3
391	742	3
398	58	4
140	865	3
440	878	5
374	366	1
320	38	4
244	40	2
308	680	4
224	680	4
397	325	2
271	310	2
11	51	4
344	531	3
109	1014	2
199	981	1
43	942	3
181	147	1
258	684	4
450	1028	2
60	475	3
85	1122	4
62	757	1
362	293	3
326	521	5
176	269	4
81	222	2
95	556	1
21	325	3
416	174	5
397	183	4
129	287	1
354	211	2
409	203	5
119	281	5
224	1431	3
301	737	2
350	600	5
325	133	3
121	274	4
396	969	3
211	228	3
52	736	4
313	66	1
448	357	4
269	564	2
326	599	4
13	871	1
286	91	4
254	557	3
392	8	5
92	409	2
392	507	5
417	541	1
401	65	4
385	400	3
214	185	5
416	300	5
87	4	5
311	600	3
210	127	5
303	1201	1
387	455	1
354	734	4
90	33	4
144	934	4
422	376	2
26	918	2
425	280	2
130	68	5
71	154	3
407	740	4
423	327	3
374	711	3
119	1251	4
345	473	3
43	872	4
239	730	5
145	428	5
276	124	5
68	125	1
109	214	1
347	127	5
387	39	3
125	1051	4
393	54	4
377	164	4
265	926	3
222	70	3
258	288	2
115	77	2
405	316	5
299	56	4
405	569	1
221	400	4
211	69	3
313	400	3
398	65	3
385	519	4
299	170	5
232	269	3
130	715	3
92	452	2
326	48	3
437	690	3
395	64	5
224	11	3
200	390	4
56	369	3
354	580	5
453	248	4
27	323	2
287	338	5
115	268	3
379	157	4
334	446	3
363	550	1
106	948	3
194	180	3
72	38	3
194	943	3
181	277	2
49	410	1
357	969	5
408	258	3
92	209	5
348	1052	5
442	41	4
194	64	5
61	345	5
48	228	3
399	472	5
58	89	3
43	155	4
455	625	3
374	308	5
115	22	3
18	953	3
409	87	3
389	142	3
11	191	4
26	1000	2
387	203	4
236	69	5
130	560	4
244	733	3
416	266	3
193	194	4
119	1151	5
290	736	2
307	82	4
189	814	1
391	127	5
318	786	2
342	809	4
373	100	3
326	86	2
312	204	4
314	88	5
308	283	4
269	1145	3
374	168	1
167	713	1
81	147	4
94	92	4
82	509	4
422	200	5
303	246	5
322	510	4
213	100	5
148	584	4
270	181	4
230	70	4
85	95	4
253	331	2
251	252	3
16	493	5
373	555	3
442	574	2
5	388	4
301	176	4
344	294	3
49	246	3
255	234	5
151	723	4
23	50	4
160	1064	4
273	303	4
7	649	4
374	540	1
58	120	2
405	28	4
271	482	4
301	440	4
394	228	5
313	512	4
262	1039	2
326	611	4
338	432	4
160	1007	4
299	603	4
256	1081	2
145	616	3
391	503	4
60	199	5
328	7	4
51	482	1
62	14	4
301	548	3
91	97	5
392	297	1
184	736	3
380	114	3
222	120	2
405	434	1
389	151	4
222	757	3
14	284	5
363	154	4
298	99	3
93	125	1
380	462	4
287	208	4
301	120	2
141	289	1
335	287	4
374	233	3
222	400	3
435	173	5
274	468	4
433	50	5
297	118	3
450	194	5
377	1096	3
293	916	2
436	736	5
22	864	3
222	802	3
37	940	4
62	162	4
389	1276	5
448	262	4
457	182	4
235	79	4
447	234	4
454	161	4
456	175	3
6	100	5
342	160	3
397	117	3
181	684	3
334	405	4
339	1	5
425	259	1
206	311	5
379	82	4
450	894	4
417	756	3
405	192	5
96	96	4
387	55	3
62	913	2
145	790	3
258	271	5
324	9	5
339	196	4
358	59	4
125	50	5
417	1038	4
426	426	5
287	742	4
405	1576	1
303	185	5
25	274	4
24	117	4
60	1114	4
416	728	3
192	258	5
406	643	5
286	214	1
283	194	4
12	316	5
414	293	2
154	135	5
91	354	5
440	1029	5
343	100	5
267	721	4
328	619	3
433	323	2
428	341	2
60	440	4
354	495	4
343	188	4
320	156	5
410	742	2
303	819	3
64	125	2
263	22	5
174	473	4
453	246	5
125	795	3
301	22	4
416	246	4
88	878	5
451	293	5
435	185	4
287	250	3
393	311	4
184	164	3
405	1308	1
276	545	3
420	301	4
444	745	4
417	23	3
234	218	2
394	117	5
426	483	3
34	285	5
366	848	5
114	179	5
233	249	5
354	476	4
378	110	3
92	917	3
401	13	2
148	985	4
73	173	5
55	257	3
217	176	4
94	804	3
207	191	4
123	143	5
442	129	4
99	469	3
429	127	4
76	325	3
201	100	4
436	226	4
287	297	4
157	504	5
343	52	5
437	648	4
393	36	3
206	338	3
98	173	1
425	210	3
130	430	3
450	1253	4
85	250	3
366	219	5
379	269	3
380	446	3
397	653	5
361	173	5
347	715	5
305	237	2
181	978	2
447	100	5
398	152	4
160	961	1
214	338	3
327	342	4
293	741	2
394	97	4
449	281	3
42	859	4
264	666	4
439	13	3
222	215	4
248	114	5
82	1153	1
388	324	5
62	55	5
390	326	4
307	145	4
55	272	5
224	15	4
15	809	1
89	213	4
250	96	2
130	882	4
374	647	4
254	1124	3
318	142	4
186	592	4
96	79	4
311	448	3
450	64	4
452	432	3
99	272	5
308	489	3
90	510	3
65	216	4
393	799	2
450	1027	2
367	376	4
385	257	3
150	455	4
254	674	2
330	73	5
380	627	4
274	164	5
409	323	4
238	297	5
268	1056	4
97	354	5
221	76	4
313	218	2
10	144	4
450	934	5
109	377	5
268	523	4
354	131	3
312	516	5
145	238	4
253	98	5
354	686	2
458	1092	4
270	258	3
429	1019	3
381	133	5
12	281	5
13	673	3
392	865	4
52	472	4
198	656	4
262	730	3
342	1154	3
442	568	3
314	111	4
279	825	5
288	316	4
256	121	5
401	470	1
303	940	2
280	1172	2
99	336	4
194	95	3
347	98	5
96	198	5
405	933	1
164	1016	4
92	721	4
381	482	4
41	285	4
303	285	5
293	22	3
311	316	5
58	194	3
338	477	5
117	297	5
407	163	3
16	806	2
92	719	3
274	181	5
129	325	3
416	230	4
308	670	4
450	464	4
447	68	5
390	288	3
239	338	5
220	246	4
339	408	2
409	168	5
276	154	4
267	222	4
13	210	3
451	299	4
430	129	5
437	1144	5
256	742	4
303	503	5
401	162	5
437	118	2
416	54	5
295	191	5
125	1240	3
181	327	1
219	215	5
313	226	4
383	480	5
406	238	2
222	248	4
182	123	4
184	254	2
295	94	4
256	825	4
325	343	3
160	858	1
128	54	2
437	496	5
327	416	4
116	985	2
267	477	4
378	661	2
13	520	4
48	422	3
405	561	2
307	459	4
258	330	5
181	757	1
5	376	3
416	286	4
130	678	5
184	934	3
46	293	2
378	326	3
378	430	4
407	415	4
43	237	4
246	1223	1
398	390	5
450	1203	4
355	865	4
397	320	1
399	272	3
343	723	3
458	144	4
456	709	3
108	468	2
405	228	1
94	23	5
296	268	5
151	542	2
102	1230	2
314	246	5
295	142	4
345	235	3
70	193	4
63	1128	5
325	480	5
44	245	4
268	550	3
144	195	5
308	686	3
363	819	4
334	834	4
423	890	4
436	839	5
28	794	4
82	515	4
21	449	4
451	865	2
406	587	3
406	707	4
13	11	1
346	176	4
151	1100	4
406	487	3
311	477	4
76	89	4
97	202	5
1	188	3
70	186	4
412	477	4
312	707	5
399	1449	3
92	2	3
321	20	3
296	432	5
363	1065	2
268	1070	3
328	203	5
43	71	4
290	205	3
417	763	1
267	1461	2
345	1038	4
57	297	3
393	21	3
457	698	4
305	183	4
37	265	4
210	210	5
455	292	4
49	179	5
85	208	5
193	716	3
221	109	2
59	562	4
7	549	3
435	690	3
184	494	4
215	179	4
154	411	4
426	427	3
364	268	4
250	117	3
457	632	4
393	70	3
243	1271	5
345	271	5
429	26	3
222	111	3
44	176	5
224	400	4
344	300	4
450	97	4
401	657	3
301	713	4
442	38	3
394	971	5
13	836	2
42	275	1
454	484	4
422	474	4
450	756	3
379	52	4
454	481	3
379	177	4
18	913	5
347	151	3
312	605	3
407	941	3
148	204	3
327	9	5
220	317	4
317	321	2
405	537	1
35	330	4
49	219	1
101	1038	2
159	409	3
381	175	5
303	1038	2
385	87	3
56	399	5
334	1128	4
267	447	2
228	684	5
198	279	3
286	1494	4
58	32	5
345	578	5
208	186	4
6	477	4
424	9	5
246	101	2
401	225	1
299	277	3
226	250	4
1	102	2
347	223	4
426	182	2
144	651	5
370	600	4
396	320	4
457	440	4
59	507	5
82	265	4
198	452	3
128	399	1
399	397	3
405	510	1
372	285	5
450	143	5
330	70	4
336	158	3
299	390	2
183	269	3
447	872	3
407	62	3
7	511	3
83	388	2
1	69	3
322	182	5
320	50	4
385	189	5
444	898	4
351	285	5
360	420	4
343	542	1
21	923	2
130	550	4
261	302	3
89	150	5
94	8	5
450	579	4
348	916	4
367	200	4
381	49	2
405	619	1
401	497	2
218	100	4
378	172	4
234	287	3
402	48	5
332	54	4
345	126	5
158	124	4
429	461	3
393	1034	3
442	632	5
387	246	3
379	152	5
416	254	2
125	476	4
82	174	5
379	599	5
286	469	3
294	403	2
450	477	4
119	974	4
405	216	2
64	157	4
313	411	3
359	246	3
363	400	3
62	47	4
310	181	4
92	364	3
276	624	4
406	507	5
90	155	5
270	253	5
181	917	2
177	59	4
121	181	5
215	351	4
294	1123	4
426	522	4
176	296	3
405	87	1
393	223	4
407	182	4
328	222	3
462	676	5
269	100	5
450	840	3
327	1091	4
383	197	5
339	265	3
391	299	2
90	543	3
213	316	5
320	184	5
354	601	3
152	157	5
442	29	3
378	632	3
110	784	4
407	147	4
327	195	4
363	101	1
130	329	3
457	769	3
286	390	4
416	603	5
29	293	4
188	858	2
387	1190	5
271	38	2
382	711	3
30	1004	3
334	508	4
222	269	2
387	24	5
459	926	3
92	947	4
276	262	4
96	176	4
7	488	5
276	648	4
14	18	3
254	136	4
452	191	5
210	417	4
407	265	3
228	98	3
82	202	4
450	557	4
235	491	4
267	216	4
453	691	4
409	133	4
102	102	3
259	315	5
435	572	3
63	1000	4
305	1095	4
377	311	5
299	1205	2
7	118	2
423	299	3
271	31	4
173	246	4
279	1099	1
398	176	4
63	255	4
38	522	1
59	227	3
317	348	3
92	73	3
392	628	5
425	1304	3
388	684	5
39	345	4
367	563	4
417	200	4
436	1512	2
409	600	4
457	192	5
7	533	3
92	473	2
43	301	4
417	131	4
94	428	4
374	210	4
247	28	5
301	1003	4
299	472	4
73	270	2
10	692	4
427	317	3
449	1185	4
392	841	4
393	321	2
194	235	2
434	403	3
221	33	4
16	7	5
416	928	5
454	87	4
243	137	3
277	284	4
363	1043	3
384	345	4
295	644	4
207	181	3
268	301	5
116	906	2
381	456	4
450	484	4
244	624	4
436	157	5
184	987	3
416	22	5
326	234	3
455	749	3
457	702	4
303	480	5
100	1229	2
397	476	4
268	578	5
303	932	2
130	218	5
7	53	5
11	12	2
297	222	4
59	701	3
458	644	4
102	347	3
324	305	5
275	226	3
85	179	4
56	64	5
194	70	3
350	193	4
119	320	4
223	330	4
456	935	4
454	1289	2
234	585	3
429	229	2
378	1098	3
460	10	3
215	227	5
129	245	2
425	320	3
32	257	4
83	1156	2
145	122	1
